id,decade_start,births,deaths,natural_increase,net_migration,total_change,rate_natural_per_1k,rate_migration_per_1k,rate_total_per_1k
446,2070,0.044,0.03,0.014,0.851,0.865,0.005016546569828347,0.33097045064503516,0.3359869972148636
446,2080,0.04,0.025,0.015,0.1380000000000001,0.15300000000000008,0.0066473235450341716,0.05814886496206908,0.06479618850710331
446,2090,0.04,0.02,0.02,2.643,2.663,0.010499503266916309,1.3613380829288966,1.3718375861958128
446,2100,0.004,0.002,0.002,0.196,0.198,0.01146401160157974,1.1234731369548145,1.1349371485563944
450,1950,358.105,466.673,-108.56799999999998,0.0,-108.56799999999998,-5.004235732449307,0.0,-5.004235732449307
450,1960,460.563,499.089,-38.526,-7.083,-45.609,-1.5476493728004912,-0.2310029269880114,-1.7786522997885026
450,1970,718.904,585.052,133.85199999999998,-45.788,88.06399999999998,3.619834531731886,-1.1940299225473563,2.4258046091845302
450,1980,730.223,770.987,-40.76400000000001,-22.394,-63.15800000000001,-0.8060871924655242,-0.44870805336359487,-1.254795245829119
450,1990,1047.375,775.113,272.262,-17.221,255.041,3.7687676739480933,-0.2542053236486889,3.514562350299405
450,2000,1418.369,632.449,785.92,-78.711,707.209,8.24059104914391,-0.8771643939224978,7.363426655221412
450,2010,1892.724,572.634,1320.09,-25.427,1294.663,10.522804273306177,-0.20234157057042892,10.320462702735748
450,2020,2187.815,632.976,1554.839,-22.332,1532.507,9.651342786635533,-0.13595881443277108,9.515383972202763
450,2030,2366.956,581.886,1785.07,-48.304,1736.7659999999998,8.878280667194685,-0.2387721868870397,8.639508480307645
450,2040,2508.928,516.956,1991.972,-66.685,1925.287,8.225936455961115,-0.2745637441964054,7.95137271176471
450,2050,2469.909,447.121,2022.788,-84.042,1938.746,7.122375555452524,-0.2953752464472173,6.827000309005307
450,2060,2346.879,377.704,1969.175,-98.854,1870.321,6.071037009788421,-0.30440068083163874,5.766636328956782
450,2070,2115.974,313.05400000000003,1802.92,-107.197,1695.723,4.99320434325017,-0.2964079273461854,4.696796415903984
450,2080,1814.72,257.36,1557.36,-117.541,1439.819,3.966947224208716,-0.29887654363984173,3.6680706805688743
450,2090,1481.613,211.859,1269.754,-137.643,1132.1109999999999,3.033058634952746,-0.32841014335385915,2.704648491598886
450,2100,129.538,18.844,110.69400000000002,-13.08,97.61400000000002,2.5671090148884392,-0.30333880711457517,2.2637702077738644
454,1950,251.854,611.189,-359.335,0.0,-359.335,-21.47183455276481,0.0,-21.47183455276481
454,1960,331.66200000000003,753.859,-422.197,-3.19,-425.387,-20.067325559275446,-0.1373114392073359,-20.20463699848278
454,1970,450.18,818.025,-367.84499999999997,118.26599999999999,-249.57899999999998,-13.809278606863941,3.9520339640292677,-9.857244642834674
454,1980,679.535,922.101,-242.56599999999997,1102.9379999999999,860.372,-6.26180155828799,26.96738915465561,20.705587596367614
454,1990,825.113,996.005,-170.892,-932.0889999999999,-1102.981,-3.316976761402227,-17.530747561798552,-20.84772432320078
454,2000,1108.9950000000001,649.471,459.524,-252.44,207.084,6.827580542086631,-3.944146212714867,2.8834343293717644
454,2010,1225.7,367.817,857.883,-65.397,792.486,9.87116703381414,-0.7993908790563463,9.071776154757794
454,2020,1459.36,256.15,1203.21,-8.326999999999998,1194.883,10.698975098261483,-0.09578985757016137,10.603185240691323
454,2030,1513.1570000000002,223.558,1289.599,13.883000000000003,1303.482,9.072305200207328,0.10108010241900608,9.173385302626334
454,2040,1576.863,185.291,1391.5720000000001,-41.498,1350.074,8.014489690040936,-0.24281402851017417,7.771675661530762
454,2050,1562.661,155.331,1407.33,31.955000000000002,1439.2849999999999,6.888901285188879,0.1586271799798115,7.047528465168691
454,2060,1445.9260000000002,131.252,1314.674,-81.718,1232.9560000000001,5.639057086918303,-0.3513804956549347,5.287676591263368
454,2070,1290.7820000000002,113.777,1177.005,-9.199999999999996,1167.805,4.557184163372728,-0.043275900836350176,4.513908262536377
454,2080,1085.897,99.373,986.524,-13.479999999999999,973.044,3.5289221151093493,-0.04458003089414507,3.484342084215205
454,2090,863.331,87.442,775.889,-23.261000000000003,752.628,2.6239674810234264,-0.08186215147387577,2.5421053295495506
454,2100,74.286,8.263,66.023,26.182,92.205,2.177439108268058,0.8634825853516851,3.0409216936197434
458,1950,323.776,386.254,-62.477999999999994,-143.923,-206.401,-1.974221869997726,-3.9241704660950694,-5.898392336092796
458,1960,226.898,249.137,-22.238999999999994,-407.60699999999997,-429.846,-0.5654783132731073,-9.314285822312863,-9.87976413558597
458,1970,248.017,156.231,91.786,-202.029,-110.243,1.6255632706229313,-3.6424897218887127,-2.016926451265781
458,1980,191.016,100.771,90.245,1120.888,1211.133,1.2325449712838308,14.928460349782512,16.16100532106634
458,1990,161.807,70.443,91.364,839.854,931.2180000000001,0.9396283794696295,8.643487750011548,9.583116129481178
458,2000,159.861,43.316,116.54499999999999,1976.637,2093.182,0.9413243157908152,15.974541201824598,16.915865517615412
458,2010,158.66,40.835,117.825,1786.566,1904.391,0.806322055683316,12.008080173766746,12.814402229450062
458,2020,77.731,29.604,48.126999999999995,1638.811,1686.938,0.2842856748099477,9.62836832076156,9.912653995571507
458,2030,55.592,22.787,32.805,1500.731,1533.536,0.1732066368236393,7.893589505572491,8.066796142396132
458,2040,40.564,19.329,21.235,1358.284,1379.519,0.10236937869374582,6.552539186700583,6.654908565394329
458,2050,37.481,15.393,22.088,1147.5810000000001,1169.669,0.10057881379073641,5.230403602758024,5.3309824165487605
458,2060,34.919,13.103,21.816000000000003,906.372,928.188,0.0965817909051658,4.013624274920289,4.110206065825455
458,2070,31.858,11.708,20.15,834.111,854.261,0.08842834467236553,3.660451688785577,3.748880033457943
458,2080,31.355,10.086,21.269000000000002,695.732,717.001,0.09417051956429665,3.080148506502949,3.174319026067246
458,2090,30.782,8.827,21.955,674.453,696.408,0.09922431700052078,3.047856262982823,3.1470805799833435
458,2100,2.993,0.833,2.16,55.466,57.626000000000005,0.09893912069780296,2.540628365103861,2.639567485801664
462,1950,7.099,12.881,-5.782,-0.017,-5.799,-15.978561351287794,-0.04218885717830996,-16.020750208466104
462,1960,7.732,15.638,-7.906,3.952,-3.954,-16.679298273854492,7.765353579139654,-8.913944694714836
462,1970,11.804,13.477,-1.6729999999999996,-1.2799999999999998,-2.9529999999999994,-2.9471885094218417,-1.4348702744535835,-4.382058783875425
462,1980,16.789,9.844,6.945,-8.041,-1.096,7.762794943990679,-9.41537438453011,-1.6525794405394318
462,1990,10.254,5.198,5.056,-3.3890000000000002,1.667,4.299134833495068,-2.9052619741432304,1.3938728593518377
462,2000,3.572,1.467,2.105,26.585,28.689999999999998,1.4660873453388912,17.671178665216395,19.137266010555287
462,2010,1.957,0.735,1.222,82.02799999999999,83.25,0.7234954489653489,46.896936168188844,47.6204316171542
462,2020,0.786,0.3,0.486,2.130000000000001,2.6159999999999997,0.24012314759878298,1.4691155260234119,1.709238673622194
462,2030,0.599,0.177,0.422,-5.962,-5.54,0.19270440406179062,-2.7375783163911223,-2.5448739123293316
462,2040,0.347,0.146,0.201,-0.389,-0.188,0.08425806497851855,-0.1690491001195941,-0.08479103514107553
462,2050,0.272,0.114,0.158,-0.395,-0.23700000000000002,0.06152921358936907,-0.15418689781659978,-0.09265768422723072
462,2060,0.278,0.089,0.18900000000000003,-0.444,-0.255,0.07135343567757914,-0.16761039351901263,-0.0962569578414335
462,2070,0.252,0.08,0.17200000000000001,1.326,1.498,0.06464324523553752,0.49848695678558547,0.563130202021123
462,2080,0.24,0.074,0.166,2.523,2.689,0.06311067585082845,0.958910681862366,1.0220213577131945
462,2090,0.24,0.063,0.17700000000000002,1.924,2.101,0.06824115529847383,0.7413319785580341,0.8095731338565081
462,2100,0.024,0.006,0.018000000000000002,0.041,0.059000000000000004,0.06987631891551954,0.15916272641868337,0.2290390453342029
466,1950,487.071,1118.684,-631.6129999999999,-91.471,-723.084,-25.663026604479207,-3.658627517119279,-29.32165412159849
466,1960,567.081,1186.251,-619.17,-140.362,-759.532,-21.545340582559472,-4.840006902815905,-26.385347485375377
466,1970,584.515,1162.146,-577.631,-254.083,-831.7139999999999,-17.10500522672707,-7.411905773613668,-24.516911000340738
466,1980,713.302,1062.201,-348.899,-579.869,-928.768,-8.553096785910798,-13.774261605096886,-22.32735839100768
466,1990,934.776,974.326,-39.55,-592.65,-632.2,-0.9236338345968275,-11.994933958586794,-12.918567793183621
466,2000,1252.5,979.053,273.447,-175.877,97.56999999999996,4.0548444518206335,-2.5965649726117284,1.4582794792089044
466,2010,1511.154,937.182,573.972,-507.317,66.65500000000003,6.246583581936597,-5.696687637117677,0.5498959448189205
466,2020,1865.163,872.261,992.902,-435.014,557.8879999999999,8.043633860804565,-3.4601853603387114,4.583448500465854
466,2030,1992.1589999999999,873.39,1118.769,-696.446,422.323,6.926604669236616,-4.282981640429526,2.6436230288070903
466,2040,1908.771,805.921,1102.85,-879.206,223.644,5.376997713958759,-4.27114320428161,1.1058545096771493
466,2050,1769.218,724.934,1044.284,-971.495,72.78900000000003,4.195165120314284,-3.889197707301409,0.3059674130128751
466,2060,1539.2,637.667,901.533,-1031.557,-130.024,3.0873664583877387,-3.5248768579778185,-0.4375103995900803
466,2070,1305.737,540.099,765.638,-1083.295,-317.657,2.3075079249835544,-3.257157206265891,-0.9496492812823363
466,2080,1079.912,450.79,629.122,-1160.303,-531.181,1.7219948831563852,-3.1694989529546977,-1.4475040697983126
466,2090,857.046,374.935,482.111,-1234.53,-752.419,1.2338979637202212,-3.1557583166053633,-1.9218603528851421
466,2100,74.34,33.704,40.636,-116.849,-76.213,1.0110382456640314,-2.907245003632159,-1.8962067579681274
470,1950,3.6310000000000002,5.585,-1.954,-16.204,-18.158,-1.214060613400648,-9.374262084938792,-10.58832269833944
470,1960,2.616,2.285,0.33100000000000007,-39.839999999999996,-39.509,0.19370165714917248,-22.960787913274995,-22.767086256125825
470,1970,2.385,1.229,1.156,-14.506,-13.35,0.6659921547736967,-8.359731618867496,-7.6937394640938
470,1980,1.681,0.792,0.889,-3.048,-2.159,0.49450922128791464,-1.730289573086985,-1.2357803517990704
470,1990,1.738,0.549,1.189,10.384,11.573,0.609396017359416,5.332811584919773,5.942207602279188
470,2000,2.441,0.288,2.153,13.632,15.785,1.03760700597068,6.602555355864977,7.6401623618356584
470,2010,1.726,0.301,1.425,82.551,83.976,0.6467598173524178,35.613569205852265,36.260329023204676
470,2020,1.107,0.24,0.867,40.391999999999996,41.259,0.33444032804632823,15.687583420671263,16.022023748717594
470,2030,0.944,0.162,0.782,14.707,15.489,0.29460089749565943,5.5393786329571615,5.833979530452821
470,2040,0.628,0.128,0.5,10.859,11.359,0.19341540259139328,4.20033899241788,4.393754395009273
470,2050,0.497,0.11,0.387,8.399000000000001,8.786,0.15627653357404686,3.396035492041329,3.5523120256153753
470,2060,0.47,0.087,0.383,6.8790000000000004,7.2620000000000005,0.1635626830351905,2.930997030859996,3.0945597138951864
470,2070,0.45699999999999996,0.07100000000000001,0.386,6.279,6.665,0.17813031849273323,2.8915642583336356,3.069694576826369
470,2080,0.40700000000000003,0.061,0.34600000000000003,4.841,5.187,0.17658144270318601,2.476139947617206,2.652721390320392
470,2090,0.381,0.052000000000000005,0.329,3.567,3.896,0.18591647040741086,2.0094610699213433,2.1953775403287543
470,2100,0.038,0.005,0.033,0.295,0.32799999999999996,0.1958352372870292,1.7506483333234428,1.9464835706104717
474,1950,6.855,7.776,-0.921,-9.501999999999999,-10.423,-0.7165427954208106,-6.770672582582416,-7.487215378003226
474,1960,7.264,5.788,1.476,-37.112,-35.636,0.8830728606863282,-23.027743197068293,-22.144670336381964
474,1970,9.072,2.2920000000000003,6.779999999999999,-41.684,-34.904,4.01260659839326,-24.7241602785042,-20.711553680110942
474,1980,6.458,0.832,5.626,-2.982,2.6439999999999997,3.167112081512652,-1.8412288219541204,1.3258832595585321
474,1990,4.379,0.516,3.863,19.563,23.426000000000002,1.8749496521807987,9.643947474794114,11.518897126974911
474,2000,3.6350000000000002,0.439,3.196,-50.671,-47.475,1.4832819379616917,-23.489253984717994,-22.005972046756302
474,2010,2.058,0.376,1.682,-51.896,-50.214,0.8127519506087889,-25.38083120595272,-24.568079255343932
474,2020,0.848,0.264,0.584,-24.897,-24.313000000000002,0.31117958035139015,-13.2649610751325,-12.953781494781111
474,2030,0.397,0.167,0.23,-8.475999999999999,-8.246,0.1309356625201695,-4.829042318102463,-4.6981066555822935
474,2040,0.219,0.137,0.08200000000000002,-5.134,-5.052,0.050097062980187054,-3.1503138269173605,-3.1002167639371736
474,2050,0.145,0.09999999999999999,0.045000000000000005,-4.217,-4.172,0.030574557564511922,-2.8532721675463537,-2.8226976099818417
474,2060,0.113,0.074,0.039,-3.108,-3.069,0.02944810906618467,-2.3486914480737835,-2.3192433390075986
474,2070,0.093,0.062,0.030999999999999993,-2.288,-2.257,0.02560577616936414,-1.8878141908367194,-1.862208414667355
474,2080,0.08499999999999999,0.05,0.034999999999999996,-1.624,-1.589,0.030596663184200124,-1.4160771684642623,-1.3854805052800623
474,2090,0.088,0.04,0.047999999999999994,-1.1540000000000001,-1.106,0.04372812777782956,-1.0506284056121182,-1.0069002778342886
474,2100,0.008,0.003,0.005,-0.081,-0.076,0.0465809577044904,-0.7546115148127446,-0.7080305571082541
478,1950,45.881,89.748,-43.867,-2.733,-46.6,-12.024009141227284,-0.7395884097646188,-12.763597550991904
478,1960,59.046,95.166,-36.12,-4.411,-40.531,-7.660369502881504,-0.91766609467011,-8.578035597551615
478,1970,79.676,104.38,-24.704,-17.641,-42.345,-4.017926698153756,-2.689957079221832,-6.707883777375588
478,1980,113.099,99.665,13.434000000000001,-44.921,-31.487,1.500382846124851,-5.1220349947254675,-3.6216521486006163
478,1990,124.326,98.41499999999999,25.911,-31.497999999999994,-5.586999999999991,2.3207011619591853,-2.2916859906994747,0.029015171259711404
478,2000,154.964,82.636,72.328,-140.228,-67.9,4.790850757821407,-9.691006657609265,-4.900155899787857
478,2010,206.978,72.091,134.887,-12.086,122.801,6.723158477462855,-0.5141366537861808,6.209021823676673
478,2020,246.558,62.969,183.589,-32.738,150.851,6.8705511622507505,-1.1417459374411034,5.728805224809646
478,2030,267.528,51.396,216.132,-87.316,128.816,6.308178281080104,-2.5406576306481177,3.767520650431986
478,2040,266.03,41.689,224.341,-98.352,125.989,5.26807982596201,-2.3086734771992177,2.9594063487627933
478,2050,254.255,35.713,218.542,-118.055,100.487,4.2592119835042554,-2.2978312132031027,1.9613807703011523
478,2060,234.79,30.471,204.319,-123.004,81.315,3.402063540477265,-2.0475483837040214,1.3545151567732436
478,2070,210.368,26.328,184.04,-133.734,50.306,2.687745676729503,-1.9493467354099558,0.738398941319547
478,2080,182.652,23.521,159.131,-141.7,17.430999999999997,2.0892700980658097,-1.8572647107476992,0.23200538731811027
478,2090,154.277,21.161,133.11599999999999,-152.304,-19.188000000000002,1.608082409830845,-1.8376239586042842,-0.22954154877343907
478,2100,13.848,1.996,11.852,-15.226,-3.3740000000000006,1.3772092780585765,-1.7692700360884144,-0.39206075802983786
480,1950,30.446,29.152,1.2940000000000005,-4.405,-3.1109999999999993,0.3605482417089825,-1.3516318996701302,-0.9910836579611477
480,1960,33.184,22.848,10.336,-44.356,-34.019999999999996,2.8916125543138937,-12.617894569250922,-9.726282014937029
480,1970,28.429000000000002,13.8,14.629000000000001,-28.618000000000002,-13.988999999999999,3.348876663043236,-6.566421023877879,-3.217544360834644
480,1980,24.23,6.381,17.849,-10.233,7.616,3.5974372698860875,-2.0741721351795435,1.5232651347065436
480,1990,21.079,4.652,16.427,-13.016,3.4110000000000005,2.9056977497545047,-2.306620496457227,0.5990772532972775
480,2000,17.179,2.938,14.241,-28.137999999999998,-13.897,2.295001458635166,-4.53716029370801,-2.2421588350728436
480,2010,12.714,2.028,10.686,-39.796,-29.11,1.6639280151641564,-6.1942849153992,-4.530356900235043
480,2020,8.017,1.591,6.426,-30.959,-24.532999999999998,1.010108868436874,-4.865084538228869,-3.854975669791995
480,2030,4.422,1.008,3.414,-17.174,-13.76,0.5488108161335129,-2.7623372795643246,-2.213526463430812
480,2040,3.053,0.647,2.406,-15.022,-12.616,0.40680136109666504,-2.542813814426941,-2.136012453330276
480,2050,2.156,0.433,1.7229999999999999,-12.948,-11.225,0.3162069065780155,-2.379905666157962,-2.063698759579947
480,2060,1.449,0.315,1.134,-11.086,-9.952,0.23033357494258597,-2.2556901962565603,-2.025356621313974
480,2070,1.099,0.227,0.872,-9.57,-8.698,0.2003269312688718,-2.196018922400305,-1.9956919911314337
480,2080,0.964,0.165,0.799,-7.813,-7.014,0.21133985610552813,-2.0640370618540302,-1.8526972057485023
480,2090,0.827,0.126,0.7010000000000001,-6.5360000000000005,-5.835,0.2159384162571612,-2.014955427696404,-1.7990170114392428
480,2100,0.074,0.011,0.063,-0.634,-0.571,0.21138811529040702,-2.1273026205415566,-1.9159145052511495
484,1950,2032.736,2948.59,-915.8539999999999,-630.534,-1546.388,-6.036206172865753,-3.98460826234056,-10.020814435206313
484,1960,2845.096,2500.253,344.843,-858.0889999999999,-513.246,1.4859668744995254,-3.970633827306559,-2.484666952807034
484,1970,3948.25,2090.811,1857.439,-2127.085,-269.64599999999996,6.292810143806848,-7.284016568706828,-0.9912064248999807
484,1980,4127.788,1403.422,2724.366,-3898.1549999999997,-1173.789,7.279175288997829,-10.391437495515595,-3.1122622065177667
484,1990,3979.237,894.088,3085.149,-3379.574,-294.425,6.740945042998332,-7.380996831591307,-0.6400517885929741
484,2000,3894.933,551.712,3343.221,-2571.786,771.435,6.207492665476154,-4.875593657390267,1.3318990080858888
484,2010,3923.497,371.527,3551.97,-1724.029,1827.9409999999998,5.795247489294087,-2.772704485809249,3.022543003484839
484,2020,3252.209,248.77100000000002,3003.438,-1124.437,1879.001,4.446623714133011,-1.6660908718067475,2.780532842326264
484,2030,2758.909,170.309,2588.6,-1056.281,1532.319,3.5760139239654904,-1.4577913609340545,2.118222563031436
484,2040,2274.777,123.036,2151.741,-1009.4639999999999,1142.277,2.8454831344158484,-1.3345073301291281,1.5109758042867205
484,2050,1889.395,91.03,1798.365,-967.9549999999999,830.41,2.338868614635807,-1.2588236138416276,1.0800450007941793
484,2060,1494.666,69.629,1425.037,-909.678,515.359,1.865055015639004,-1.1908774301517133,0.6741775854872906
484,2070,1139.371,55.015,1084.356,-847.293,237.063,1.4551744098485426,-1.137593465114811,0.3175809447337318
484,2080,841.5219999999999,44.315,797.207,-755.321,41.886000000000024,1.114190075729818,-1.0564034675627432,0.05778660816707474
484,2090,591.899,36.34,555.559,-690.012,-134.45299999999997,0.8182779523903193,-1.017574996467397,-0.1992970440770779
484,2100,47.652,3.284,44.368,-64.427,-20.059000000000005,0.6761807261853029,-0.9818854950852081,-0.30570476889990517
492,1950,0.164,0.132,0.03200000000000001,1.92,1.952,0.2740310992982197,16.99344202201791,17.26747312131613
492,1960,0.189,0.086,0.10300000000000001,2.368,2.471,0.8279866191956027,18.890014488912332,19.718001108107934
492,1970,0.162,0.081,0.081,3.459,3.54,0.5881795270302466,25.092146290726873,25.680325817757126
492,1980,0.145,0.054,0.091,3.39,3.481,0.6022175678675052,22.47103556145297,23.073253129320477
492,1990,0.109,0.031,0.078,2.343,2.4210000000000003,0.47741816911250823,14.401663675179995,14.879081844292504
492,2000,0.103,0.022,0.081,0.019000000000000017,0.09999999999999998,0.4888676777901838,0.10408946240233163,0.5929571401925159
492,2010,0.077,0.02,0.057,7.758,7.815,0.3090289671616335,42.40499189429615,42.71402086145778
492,2020,0.07,0.019,0.051000000000000004,3.734,3.785,0.26113695076143506,19.040405839480933,19.301542790242365
492,2030,0.07,0.01,0.06,1.123,1.183,0.31754441684827306,5.940854192368705,6.258398609216977
492,2040,0.07,0.01,0.06,1.052,1.112,0.3212890775307492,5.63353302897021,5.954822106500959
492,2050,0.07,0.01,0.06,1.246,1.306,0.3173775433182048,6.592048521947682,6.909426065265886
492,2060,0.07,0.01,0.06,1.134,1.194,0.3091211000888443,5.840396164495865,6.149517264584709
492,2070,0.07,0.01,0.06,1.194,1.254,0.2960031441528302,5.886407107800913,6.182410251953743
492,2080,0.07,0.01,0.06,1.2329999999999999,1.293,0.2794079085450111,5.74177702088827,6.021184929433281
492,2090,0.07,0.01,0.06,1.347,1.407,0.2628725419316101,5.895843568063792,6.158716109995401
492,2100,0.007,0.001,0.006,0.164,0.17,0.2541080806369643,6.94562087074369,7.199728951380655
496,1950,18.022,96.74,-78.71799999999999,34.864000000000004,-43.85399999999999,-18.14940424114146,7.543282811652913,-10.606121429488544
496,1960,22.874,97.70100000000001,-74.827,60.596,-14.231000000000003,-13.42120973033324,11.137925130985526,-2.2832845993477164
496,1970,36.565,92.635,-56.07,43.324,-12.746000000000002,-7.613506292269737,5.955941014073332,-1.657565278196405
496,1980,39.397999999999996,93.682,-54.284,-16.797,-71.081,-5.677221326889514,-1.7317503029707144,-7.40897162986023
496,1990,45.552,54.721,-9.169,-91.49,-100.65899999999999,-0.8243598426485486,-7.795332286296457,-8.619692128945005
496,2000,31.869,22.805,9.064,-114.91499999999999,-105.851,0.696394597553182,-8.837327797119405,-8.140933199566224
496,2010,34.41,14.92,19.49,31.07,50.56,1.3066021925997728,1.9387812505061746,3.245383443105948
496,2020,27.698999999999998,7.508,20.191,1.1420000000000001,21.333000000000002,1.144817203790963,0.06314909478390471,1.2079662985748674
496,2030,34.995,4.047,30.948,-1.562,29.386,1.58818133392706,-0.08072561942791782,1.5074557144991423
496,2040,25.493,3.075,22.418,2.559,24.977,1.0383839472558904,0.11729391301648211,1.1556778602723725
496,2050,25.572,2.04,23.532,5.608,29.14,1.003891621793486,0.2376432749478766,1.2415348967413624
496,2060,26.977,1.526,25.451,6.898,32.349000000000004,1.0321425145700682,0.28046177170934106,1.3126042862794094
496,2070,23.897,1.2630000000000001,22.634,5.173,27.807000000000002,0.8795283146769932,0.20043472958970604,1.0799630442666994
496,2080,23.472,1.0070000000000001,22.465,0.027999999999999914,22.493000000000002,0.8431511196256659,0.00102738584633974,0.8441785054720057
496,2090,23.484,0.837,22.647,-1.206,21.441,0.829021540258835,-0.04406173894417474,0.7849598013146604
496,2100,2.264,0.077,2.187,-0.172,2.0149999999999997,0.7934967373025101,-0.06240577906540089,0.7310909582371091
498,1950,58.414,100.199,-41.785,33.888999999999996,-7.896000000000001,-2.803209708487217,2.171406389690393,-0.6318033187968248
498,1960,39.08,62.077,-22.997,174.957,151.95999999999998,-1.300244408766001,9.607195106233139,8.306950697467137
498,1970,69.069,45.416,23.653,9.023,32.676,1.138869375553286,0.44398119650668766,1.5828505720599737
498,1980,71.0,38.702,32.298,-106.32,-74.022,1.4119768020239127,-4.631608996909097,-3.2196321948851847
498,1990,110.293,23.971,86.322,-344.708,-258.386,3.6621328406045457,-14.665201426489006,-11.00306858588446
498,2000,65.821,11.482,54.339,-613.783,-559.444,2.5181897826872497,-28.94929188027419,-26.431102097586937
498,2010,34.877,7.507,27.37,-624.501,-597.131,1.516285985622438,-34.494705257621945,-32.978419271999506
498,2020,20.846,3.9930000000000003,16.853,-115.91900000000001,-99.066,1.0449430691799884,-7.231386794777554,-6.186443725597564
498,2030,14.071,2.387,11.684,-125.695,-114.011,0.788383805048052,-8.544134310436705,-7.755750505388653
498,2040,4.163,1.829,2.334,-93.225,-90.891,0.17481620413991025,-7.020380234661827,-6.845564030521916
498,2050,3.4909999999999997,1.188,2.303,-73.496,-71.193,0.19279766582447863,-6.120332114307464,-5.9275344484829855
498,2060,3.5789999999999997,0.7969999999999999,2.782,-58.659,-55.877,0.25942280090689884,-5.457889756748933,-5.198466955842034
498,2070,2.716,0.674,2.042,-44.609,-42.567,0.21173678345054495,-4.634510127529409,-4.422773344078864
498,2080,2.353,0.513,1.84,-36.873,-35.033,0.21089155648566033,-4.211845113633063,-4.000953557147403
498,2090,2.3689999999999998,0.377,1.992,-26.616,-24.624,0.24997461057943893,-3.332604989663909,-3.08263037908447
498,2100,0.222,0.035,0.187,-2.296,-2.109,0.24707278209237615,-3.033578115957731,-2.786505333865355
499,1950,8.23,14.474,-6.244,-16.051000000000002,-22.295,-2.7455371999823495,-6.646450949106128,-9.391988149088478
499,1960,8.709,7.826,0.8830000000000001,-25.733999999999998,-24.851,0.3083267636289135,-9.803839985257202,-9.495513221628288
499,1970,8.391,3.608,4.7829999999999995,-15.458,-10.675,1.6616140227546041,-5.398296206410426,-3.7366821836558217
499,1980,6.697,2.5380000000000003,4.159,-24.375999999999998,-20.217,1.3365364818920935,-7.871725088003612,-6.53518860611152
499,1990,6.192,1.448,4.744,-29.024,-24.28,1.4631808265785233,-8.927102186195032,-7.463921359616508
499,2000,4.543,0.946,3.597,-30.597,-27.0,1.0893771666294307,-9.267725091528654,-8.178347924899223
499,2010,2.56,0.396,2.164,-34.92,-32.756,0.6652852283313054,-10.798555865869506,-10.133270637538201
499,2020,1.655,0.237,1.4180000000000001,11.063,12.481000000000002,0.44038698573376267,3.463166417479605,3.9035534032133654
499,2030,1.097,0.151,0.946,-23.862,-22.916,0.3067751549964498,-7.746818056485853,-7.440042901489401
499,2040,0.847,0.106,0.7410000000000001,-20.456,-19.715,0.2591826162926875,-7.156074675959469,-6.896892059666781
499,2050,0.748,0.072,0.6759999999999999,-17.688,-17.012,0.258836431594139,-6.76622982846534,-6.507393396871201
499,2060,0.676,0.05,0.626,-15.228,-14.602,0.2655046336283514,-6.454055861804202,-6.188551228175849
499,2070,0.5609999999999999,0.038,0.523,-13.190999999999999,-12.668,0.24722090433423277,-6.237744101119695,-5.990523196785462
499,2080,0.489,0.028,0.46099999999999997,-11.319,-10.858,0.24332127605381476,-5.967726585195764,-5.724405309141949
499,2090,0.434,0.02,0.414,-9.994,-9.58,0.24361299262130004,-5.879855209642484,-5.636242217021184
499,2100,0.04,0.002,0.038,-0.97,-0.9319999999999999,0.23792976063013818,-6.07347020555879,-5.835540444928651
500,1950,1.084,0.745,0.33899999999999997,-2.929,-2.59,5.123041937111429,-44.55358975173816,-39.43054781462673
500,1960,1.09,0.314,0.776,-2.588,-1.8119999999999998,12.231821133390973,-40.67673139496958,-28.444910261578606
500,1970,0.843,0.11699999999999999,0.726,-1.07,-0.344,12.174861783476086,-17.94402101374637,-5.769159230270282
500,1980,0.609,0.062,0.5469999999999999,-1.484,-0.937,9.658887681216346,-26.290123241460197,-16.63123556024385
500,1990,0.217,0.027,0.19,-5.596,-5.406,4.246841382488968,-146.3406499396064,-142.09380855711743
500,2000,0.05,0.01,0.04,-0.385,-0.345,1.84565834952013,-15.818330770651693,-13.972672421131566
500,2010,0.042,0.0,0.042,-0.16,-0.118,1.8350164154018374,-7.078594502190532,-5.243578086788695
500,2020,0.011,0.0,0.011,-0.127,-0.11599999999999999,0.49807012701138403,-5.756862029919715,-5.258791902908331
500,2030,0.0,0.0,0.0,-0.060000000000000005,-0.060000000000000005,0.0,-2.887954263047434,-2.887954263047434
500,2040,0.0,0.0,0.0,-0.013000000000000001,-0.013000000000000001,0.0,-0.6456265169406321,-0.6456265169406321
500,2050,0.0,0.0,0.0,0.008,0.008,0.0,0.4323568535706676,0.4323568535706676
500,2060,0.0,0.0,0.0,0.014,0.014,0.0,0.7983556497794998,0.7983556497794998
500,2070,0.0,0.0,0.0,0.02,0.02,0.0,1.237282530638598,1.237282530638598
500,2080,0.0,0.0,0.0,0.023,0.023,0.0,1.5131852466684836,1.5131852466684836
500,2090,0.0,0.0,0.0,0.031,0.031,0.0,2.1498363561543656,2.1498363561543656
500,2100,0.0,0.0,0.0,0.003,0.003,0.0,2.1367521367521367,2.1367521367521367
504,1950,833.913,1311.1950000000002,-477.28200000000004,-41.206999999999994,-518.489,-9.41914087897994,-0.7303953299434836,-10.149536208923424
